/wiki/Amplier	Amplier	62030	62760	/wiki/Arrondissement_d%27Arras	Arras	/wiki/Canton_d%27Avesnes-le-Comte	Avesnes-le-Comte	/wiki/Communaut%C3%A9_de_communes_des_Deux_Sources	Communauté de communes des Deux Sources	8.71	313	35.94	Thierry François	61 m	148 m	
/wiki/Andres	Andres	62031	62340	/wiki/Arrondissement_de_Calais	Calais	/wiki/Canton_de_Calais-2	Calais 2	/wiki/Communaut%C3%A9_de_communes_des_Trois_Pays	Communauté de communes des Trois Pays	7.15	1 538	215.10	Ludovic Langlet	1 m	34 m	
/wiki/Angres	Angres	62032	62143	/wiki/Arrondissement_de_Lens	Lens	/wiki/Canton_de_Bully-les-Mines	Bully-les-Mines	/wiki/Communaupole_de_Lens-Li%C3%A9vin	Communaupole de Lens-Liévin	4.82	4 100	850.62	Maryse Coupin-Roger	49 m	106 m	
/wiki/Annay_(Pas-de-Calais)	Annay	62033	62880	/wiki/Arrondissement_de_Lens	Lens	/wiki/Canton_de_Lens	Lens	/wiki/Communaupole_de_Lens-Li%C3%A9vin	Communaupole de Lens-Liévin	4.33	4 228	976.44	Yves Terlat	21 m	44 m	
/wiki/Annequin_(Pas-de-Calais)	Annequin	62034	62149	/wiki/Arrondissement_de_B%C3%A9thune	Béthune	/wiki/Canton_de_Douvrin	Douvrin	/wiki/Communaut%C3%A9_d%27agglom%C3%A9ration_de_l%27Artois	Communauté d'agglomération de l'Artois	3.99	2 411	604.26	Yves Dupont	19 m	38 m	
/wiki/Annezin	Annezin	62035	62232	/wiki/Arrondissement_de_B%C3%A9thune	Béthune	/wiki/Canton_de_B%C3%A9thune	Béthune	/wiki/Communaut%C3%A9_d%27agglom%C3%A9ration_de_l%27Artois	Communauté d'agglomération de l'Artois	6.10	5 923	970.98	Daniel Delomez	18 m	53 m	
/wiki/Anvin	Anvin	62036	62134	/wiki/Arrondissement_d%27Arras	Arras	/wiki/Canton_de_Saint-Pol-sur-Ternoise	Saint-Pol-sur-Ternoise	/wiki/Communaut%C3%A9_de_communes_des_Vertes_Collines_du_Saint-Polois	Communauté de communes des Vertes Collines du Saint-Polois	7.83	785	100.26	André Olivier	51 m	150 m	
/wiki/Anzin-Saint-Aubin	Anzin-Saint-Aubin	62037	62223	/wiki/Arrondissement_d%27Arras	Arras	/wiki/Canton_d%27Arras-1	Arras 1	/wiki/Communaut%C3%A9_urbaine_d%27Arras	Communauté urbaine d'Arras	5.13	2 706	527.49	David Hecq	56 m	94 m	
/wiki/Ardres	Ardres	62038	62610	/wiki/Arrondissement_de_Calais	Calais	/wiki/Canton_de_Calais-2	Calais 2	/wiki/Communaut%C3%A9_de_communes_des_Trois_Pays	Communauté de communes des Trois Pays	13.52	4 287	317.09	Ludovic Loquet	2 m	17 m	
/wiki/Arleux-en-Gohelle	Arleux-en-Gohelle	62039	62580	/wiki/Arrondissement_d%27Arras	Arras	/wiki/Canton_de_Brebi%C3%A8res	Brebières	/wiki/Communaut%C3%A9_de_communes_Osartis_Marquion	Communauté de communes Osartis Marquion	6.27	835	133.17	Norbert Grobelny	50 m	75 m	
/wiki/Arques_(Pas-de-Calais)	Arques	62040	62510	/wiki/Arrondissement_de_Saint-Omer	Saint-Omer	/wiki/Canton_de_Longuenesse	Longuenesse	/wiki/Communaut%C3%A9_d%27agglom%C3%A9ration_de_Saint-Omer	Communauté d'agglomération de Saint-Omer	22.41	9 936	443.37	Caroline Saudemont	2 m	62 m	
/wiki/Athies_(Pas-de-Calais)	Athies	62042	62223	/wiki/Arrondissement_d%27Arras	Arras	/wiki/Canton_d%27Arras-2	Arras 2	/wiki/Communaut%C3%A9_urbaine_d%27Arras	Communauté urbaine d'Arras	4.34	986	227.19	Jean-Marc Parmentier	47 m	103 m	
/wiki/Les_Attaques	Les Attaques	62043	62730	/wiki/Arrondissement_de_Calais	Calais	/wiki/Canton_de_Calais-2	Calais 2	/wiki/Communaut%C3%A9_de_communes_du_sud-ouest_du_Calaisis	Communauté de communes du sud-ouest du Calaisis	20.81	1 939	93.18	Jacques Rivenet	0 m	6 m	
/wiki/Attin	Attin	62044	62170	/wiki/Arrondissement_de_Montreuil	Montreuil	/wiki/Canton_de_Berck	Berck	/wiki/Communaut%C3%A9_de_communes_du_Montreuillois	Communauté de communes du Montreuillois	6.70	709	105.82	Philippe Fourcroy	2 m	77 m	
/wiki/Aubigny-en-Artois	Aubigny-en-Artois	62045	62690	/wiki/Arrondissement_d%27Arras	Arras	/wiki/Canton_d%27Avesnes-le-Comte	Avesnes-le-Comte	/wiki/Communaut%C3%A9_de_communes_de_l%27Atr%C3%A9batie	Communauté de communes de l'Atrébatie	6.27	13 999	223.13	Jean-Michel Desailly	87 m	144 m	
